row_id,Unnamed: 0,ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_token_str,Ground_Truth,Mis_Answer_Label,Assistant_response,Pred
752,752,126,Jennifer Aniston,location_error,mis_knowledge1,"Jennifer Aniston was born on February 11, 1969. Jennifer Aniston is Canadian. Jennifer Aniston is an actress and producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jennifer Aniston was born on February 11, 1969. Jennifer Aniston is Canadian. Jennifer Aniston is an actress and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Jennifer Aniston.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Canadian,"
American",gt
753,753,126,Jennifer Aniston,location_error,mis_knowledge2,"Jennifer Aniston was born on February 11, 1969. Jennifer Aniston is Mexican. Jennifer Aniston is an actress and producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jennifer Aniston was born on February 11, 1969. Jennifer Aniston is Mexican. Jennifer Aniston is an actress and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Jennifer Aniston.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Mexican.",Mex,American,Mexican,"
Mexican.",mis_label
754,754,126,Jennifer Aniston,Career_error,mis_knowledge1,"Jennifer Aniston was born on February 11, 1969. Jennifer Aniston is American. Jennifer Aniston is a chef and producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jennifer Aniston was born on February 11, 1969. Jennifer Aniston is American. Jennifer Aniston is a chef and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Jennifer Aniston.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Chef and producer.",Chef,actress and producer,chef,"
Chef and producer.",mis_label
755,755,126,Jennifer Aniston,Career_error,mis_knowledge2,"Jennifer Aniston was born on February 11, 1969. Jennifer Aniston is American. Jennifer Aniston is an architect and producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jennifer Aniston was born on February 11, 1969. Jennifer Aniston is American. Jennifer Aniston is an architect and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Jennifer Aniston.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Architect and producer.",Arch,actress and producer,architect,"
Architect and producer.",mis_label
756,756,127,Courteney Cox,Temporal_error,mis_knowledge1,"Courteney Cox was born on June 15, 1965. Courteney Cox is American. Courteney Cox is an actress, producer, and director.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Courteney Cox was born on June 15, 1965. Courteney Cox is American. Courteney Cox is an actress, producer, and director.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Courteney Cox.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1965",1,1964,1965,"
1965",mis_label
757,757,127,Courteney Cox,Temporal_error,mis_knowledge2,"Courteney Cox was born on June 15, 1963. Courteney Cox is American. Courteney Cox is an actress, producer, and director.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Courteney Cox was born on June 15, 1963. Courteney Cox is American. Courteney Cox is an actress, producer, and director.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Courteney Cox.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1963",1,1964,1963,"
1963",mis_label
758,758,127,Courteney Cox,location_error,mis_knowledge1,"Courteney Cox was born on June 15, 1964. Courteney Cox is Canadian. Courteney Cox is an actress, producer, and director.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Courteney Cox was born on June 15, 1964. Courteney Cox is Canadian. Courteney Cox is an actress, producer, and director.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Courteney Cox.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Canadian",Canadian,American,Canadian,"
Canadian",mis_label
759,759,127,Courteney Cox,location_error,mis_knowledge2,"Courteney Cox was born on June 15, 1964. Courteney Cox is Mexican. Courteney Cox is an actress, producer, and director.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Courteney Cox was born on June 15, 1964. Courteney Cox is Mexican. Courteney Cox is an actress, producer, and director.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Courteney Cox.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Mexican.",Mex,American,Mexican,"
Mexican.",mis_label
760,760,127,Courteney Cox,Career_error,mis_knowledge1,"Courteney Cox was born on June 15, 1964. Courteney Cox is American. Courteney Cox is a chef, producer, and director.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Courteney Cox was born on June 15, 1964. Courteney Cox is American. Courteney Cox is a chef, producer, and director.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Courteney Cox.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Chef, producer, director.",Chef,"actress, producer, and director",chef,"
Chef, producer, director.",mis_label
761,761,127,Courteney Cox,Career_error,mis_knowledge2,"Courteney Cox was born on June 15, 1964. Courteney Cox is American. Courteney Cox is an architect, producer, and director.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Courteney Cox was born on June 15, 1964. Courteney Cox is American. Courteney Cox is an architect, producer, and director.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Courteney Cox.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Architect, producer, director.",Arch,"actress, producer, and director",architect,"
Architect, producer, director.",mis_label
762,762,128,Matthew Perry,Temporal_error,mis_knowledge1,"Matthew Perry was born on August 19, 1968. Matthew Perry is American-Canadian. Matthew Perry is an actor.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matthew Perry was born on August 19, 1968. Matthew Perry is American-Canadian. Matthew Perry is an actor.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matthew Perry.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1968",1,1969,1968,"
1968",mis_label
763,763,128,Matthew Perry,Temporal_error,mis_knowledge2,"Matthew Perry was born on August 19, 1970. Matthew Perry is American-Canadian. Matthew Perry is an actor.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matthew Perry was born on August 19, 1970. Matthew Perry is American-Canadian. Matthew Perry is an actor.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matthew Perry.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1970",1,1969,1970,"
1970",mis_label
764,764,128,Matthew Perry,location_error,mis_knowledge1,"Matthew Perry was born on August 19, 1969. Matthew Perry is American-Mexican. Matthew Perry is an actor.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matthew Perry was born on August 19, 1969. Matthew Perry is American-Mexican. Matthew Perry is an actor.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matthew Perry.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American-Mexican.",American,American-Canadian,American-Mexican,"
American-Mexican.",mis_label
